hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1997,4,107.13,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1998,1,109.99,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1998,2,112.44,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1998,3,115.91,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1998,4,118.92,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1999,1,122.5,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1999,2,125.67,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1999,3,130.27,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,1999,4,131.85,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2000,1,137.73,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2000,2,141.24,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2000,3,145.92,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2000,4,150.97,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2001,1,157.34,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2001,2,163.85,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2001,3,168.5,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2001,4,173.23,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2002,1,181.53,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2002,2,189.35,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2002,3,196.88,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2002,4,204.57,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2003,1,210.63,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2003,2,215.31,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2003,3,221.82,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2003,4,234.85,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2004,1,243.87,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2004,2,257.88,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2004,3,288.07,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2004,4,301.07,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2005,1,315.07,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2005,2,330.36,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2005,3,338.0,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2005,4,351.99,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2006,1,349.35,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2006,2,347.56,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2006,3,350.17,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2006,4,338.81,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2007,1,329.99,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2007,2,317.39,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2007,3,301.48,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2007,4,286.03,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2008,1,273.9,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2008,2,257.26,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2008,3,241.04,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2008,4,235.52,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2009,1,237.58,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2009,2,227.33,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2009,3,219.39,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2009,4,219.04,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2010,1,215.57,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2010,2,214.68,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2010,3,215.67,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2010,4,214.57,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2011,1,205.78,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2011,2,198.96,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2011,3,198.94,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2011,4,195.4,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2012,1,194.87,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2012,2,192.83,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2012,3,196.94,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2012,4,200.16,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2013,1,204.98,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2013,2,213.6,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2013,3,222.96,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2013,4,231.65,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2014,1,234.49,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2014,2,242.3,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2014,3,246.73,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2014,4,251.67,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2015,1,252.68,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2015,2,257.77,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2015,3,266.33,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2015,4,269.63,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2016,1,271.01,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2016,2,274.35,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2016,3,278.59,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2016,4,282.56,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2017,1,281.88,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2017,2,284.57,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2017,3,289.15,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2017,4,292.75,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2018,1,295.18,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2018,2,297.88,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2018,3,298.41,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2018,4,302.64,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2019,1,302.1,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2019,2,303.34,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2019,3,307.98,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2019,4,309.33,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2020,1,312.73,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2020,2,313.9,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2020,3,317.79,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2020,4,322.06,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2021,1,331.63,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2021,2,351.58,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2021,3,370.32,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2021,4,382.69,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2022,1,408.27,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2022,2,429.34,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2022,3,427.73,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2022,4,428.19,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2023,1,429.5,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2023,2,442.44,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2023,3,453.94,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2023,4,460.53,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2024,1,484.5,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2024,2,472.78,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2024,3,486.3,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2024,4,480.62,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2025,1,482.97,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2025,2,497.18,
traditional,all-transactions,quarterly,MSA,"Santa Maria-Santa Barbara, CA",42200,2025,3,501.79,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1976,4,24.85,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1977,1,25.45,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1977,2,28.18,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1977,3,29.14,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1977,4,31.19,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1978,1,32.1,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1978,2,36.76,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1978,3,34.9,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1978,4,36.63,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1979,1,39.73,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1979,2,39.53,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1979,3,43.79,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1979,4,43.44,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1980,1,45.63,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1980,2,46.14,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1980,3,48.64,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1980,4,48.81,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1981,1,49.03,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1981,2,50.97,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1981,3,52.35,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1981,4,52.07,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1982,1,52.19,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1982,2,47.13,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1982,3,47.81,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1982,4,53.32,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1983,1,52.2,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1983,2,52.85,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1983,3,52.29,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1983,4,52.55,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1984,1,53.23,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1984,2,53.31,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1984,3,53.62,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1984,4,55.03,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1985,1,55.28,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1985,2,56.5,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1985,3,57.13,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1985,4,57.28,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1986,1,57.63,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1986,2,58.59,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1986,3,59.62,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1986,4,60.93,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1987,1,62.0,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1987,2,63.66,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1987,3,64.77,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1987,4,66.43,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1988,1,68.37,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1988,2,70.99,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1988,3,73.86,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1988,4,77.75,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1989,1,82.95,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1989,2,88.54,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1989,3,94.24,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1989,4,98.76,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1990,1,101.34,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1990,2,103.74,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1990,3,105.2,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1990,4,104.92,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1991,1,104.74,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1991,2,104.75,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1991,3,104.98,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1991,4,105.99,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1992,1,105.18,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1992,2,104.92,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1992,3,104.77,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1992,4,104.47,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1993,1,103.64,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1993,2,103.13,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1993,3,102.86,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1993,4,102.81,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1994,1,102.59,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1994,2,101.81,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1994,3,100.64,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1994,4,100.65,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1995,1,100.0,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1995,2,101.16,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1995,3,102.12,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1995,4,101.54,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1996,1,101.85,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1996,2,100.83,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1996,3,101.03,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1996,4,101.26,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1997,1,102.2,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1997,2,102.94,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1997,3,104.76,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1997,4,105.33,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1998,1,107.29,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1998,2,109.61,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1998,3,112.08,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1998,4,114.49,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1999,1,117.01,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1999,2,122.03,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1999,3,128.43,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,1999,4,132.08,
traditional,all-transactions,quarterly,MSA,"Santa Rosa-Petaluma, CA",42220,2000,1,141.83,
