NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,MAGNET_OR_CHARTER_FLAG,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,PCT_CERTIFIED_FTE,TITLEI_STATUS,TITLE1_FLAG
291640000862,PASEO ACAD. OF PERFORMING ARTS,39.03963299999999,-94.56580099999998,C,Yes,1,No,0,Yes,3,Yes,No,1,36.0,30.0,83.33333333333334,SWELIGSWPROG,
291640000865,CONTRACT,39.068088,-94.540031,D,No,0,No,0,No,0,No,No,0,1.0,1.0,100.0,NOTTITLE1ELIG,0.0
291640000880,EAST HIGH SCHOOL,39.08798800000001,-94.52126199999998,D,Yes,1,Yes,10,Yes,6,No,No,0,65.5,59.5,90.83969465648855,SWELIGSWPROG,
291640003220,SUCCESS ACADEMY,39.093689000000005,-94.568346,D,No,0,No,0,Yes,1,No,No,0,19.5,16.5,84.61538461538461,NOTTITLE1ELIG,0.0
292001001067,MAPLEWOOD-RICHMOND HGTS. HIGH,38.61416100000001,-90.32448199999999,C,Yes,2,No,0,Yes,5,No,No,0,31.5,31.5,100.0,TGELGBNOPROG,
292265001248,NORMANDY HIGH,38.682662,-90.29734899999998,C,Yes,1,Yes,18,Yes,8,No,No,0,39.0,32.0,82.05128205128204,SWELIGSWPROG,
292280001284,NORTH KANSAS CITY HIGH,39.14571999999999,-94.573052,C,Yes,1,Yes,3,Yes,2,No,No,0,104.0,104.0,100.0,SWELIGNOPROG,
292607001525,RAYTOWN SR. HIGH,39.01260299999999,-94.460711,C,Yes,1,Yes,3,Yes,2,No,No,0,84.0,83.0,98.80952380952381,SWELIGNOPROG,
292706001648,CENTRAL HIGH,39.765083000000004,-94.82881899999998,D,Yes,3,No,0,Yes,6,No,No,0,95.0,95.0,100.0,NOTTITLE1ELIG,0.0
292706001660,LAFAYETTE HIGH,39.783295,-94.85461999999998,D,Yes,1,No,0,Yes,1,No,No,0,49.0,48.0,97.95918367346938,SWELIGSWPROG,
292886001786,CENTRAL HIGH,37.21810899999999,-93.28847999999999,C,Yes,7,Yes,12,Yes,4,Yes,No,1,88.95,88.95,100.0,SWELIGNOPROG,
292928000790,SOLDAN INTERNATIONAL STUDIES,38.655438999999994,-90.272427,C,Yes,1,Yes,1,Yes,6,Yes,No,1,35.0,33.0,94.28571428571428,SWELIGSWPROG,
292928001882,BEAUMONT CTE HIGH SCHOOL,38.66269900000001,-90.22194999999999,C,No,0,Yes,1,No,0,No,No,0,28.5,28.5,100.0,SWELIGSWPROG,
292928001926,COMMUNITY ACCESS JOB TRAINING,38.587531,-90.30434499999998,A,No,0,No,0,No,0,No,No,0,18.0,18.0,100.0,SWELIGSWPROG,
292928001976,METRO HIGH,38.640941,-90.24314899999999,D,Yes,2,Yes,6,Yes,2,Yes,No,1,22.0,22.0,100.0,NOTTITLE1ELIG,0.0
292928001994,ROOSEVELT HIGH,38.600051,-90.236964,C,No,0,Yes,2,Yes,4,No,No,0,32.0,31.0,96.875,SWELIGSWPROG,
292928002009,SUMNER HIGH,38.659691,-90.239109,D,No,0,Yes,1,Yes,4,No,No,0,19.0,19.0,100.0,SWELIGSWPROG,
292928002011,VASHON HIGH,38.64792299999999,-90.22127099999999,D,No,0,Yes,1,Yes,3,No,No,0,32.0,32.0,100.0,SWELIGSWPROG,
292928002013,CENTRAL VISUAL/PERF. ARTS HIGH,38.604372,-90.270897,C,No,0,No,0,Yes,6,Yes,No,1,25.5,24.5,96.07843137254902,SWELIGSWPROG,
292928002767,MILLER CAREER ACADEMY,38.642568,-90.22830799999998,D,Yes,1,Yes,3,Yes,6,Yes,No,1,36.0,36.0,100.0,SWELIGSWPROG,
292928002873,CARNAHAN SCH. OF THE FUTURE,38.58185099999999,-90.22896000000001,D,No,0,Yes,3,Yes,4,No,No,0,25.0,25.0,100.0,SWELIGSWPROG,
292928002990,MCKINLEY CLASS. LEADERSHIP AC.,38.609894999999995,-90.219445,C,Yes,2,Yes,2,Yes,4,Yes,No,1,39.0,39.0,100.0,TGELGBNOPROG,
292928003231,COLLEGIATE SCHOOL OF MED/BIO,38.604128,-90.27012,C,Yes,2,Yes,5,Yes,5,Yes,No,1,16.5,16.5,100.0,SWELIGNOPROG,
292928003252,GRISCOM JUVENILE DETENTION CTR,38.64419399999999,-90.235316,D,No,0,No,0,No,0,No,No,0,4.0,4.0,100.0,SWELIGSWPROG,
293066002113,UNIVERSITY CITY SR. HIGH,38.665185,-90.32952,A,Yes,4,Yes,4,Yes,2,No,No,0,58.0,58.0,100.0,SWELIGSWPROG,
293153002197,WEBSTER GROVES HIGH,38.590081,-90.348316,B,Yes,2,Yes,5,Yes,10,No,No,0,91.45,91.45,100.0,TGELGBNOPROG,
310014701538,DOUGLAS COUNTY YOUTH CENTER,41.247012,-95.97374899999998,B,No,0,No,0,No,0,No,No,0,11.0,11.0,100.0,NOTTITLE1ELIG,0.0
310015001698,MORTON SCHOOL,40.835615,-96.639223,B,No,0,No,0,No,0,No,No,0,4.0,4.0,100.0,NOTTITLE1ELIG,0.0
310017702019,NCYF COMMUNITY HIGH SCHOOL,41.282249,-95.905271,C,No,0,Yes,2,No,0,No,No,0,21.0,21.0,100.0,NOTTITLE1ELIG,0.0
317284000681,ARTS & HUMANITIES FOCUS PRGM,40.80726099999999,-96.68622999999998,C,Yes,1,Yes,3,Yes,5,No,No,0,5.2,5.2,100.0,NOTTITLE1ELIG,0.0
317284001039,HIGH SCHOOL STUDENT SUPPORT PROGRAM,40.794025999999995,-96.66410799999998,A,No,0,Yes,1,No,0,No,No,0,2.0,2.0,100.0,NOTTITLE1ELIG,0.0
317284001161,LINCOLN NORTHEAST HIGH SCHOOL,40.839554,-96.635562,B,Yes,2,Yes,27,Yes,14,No,No,0,112.4,104.2,92.70462633451957,NOTTITLE1ELIG,0.0
317284001162,LINCOLN SOUTHEAST HIGH SCHOOL,40.783137999999994,-96.667041,A,Yes,4,Yes,38,Yes,15,No,No,0,115.95,112.95,97.41267787839585,NOTTITLE1ELIG,0.0
317284001808,BRYAN COMMUNITY SCHOOL,40.810759,-96.65308499999999,C,No,0,Yes,2,Yes,1,No,No,0,17.0,17.0,100.0,NOTTITLE1ELIG,0.0
317284002382,LPS GRADUATION PATHWAYS PROGRAM,40.810759,-96.65308499999999,C,No,0,Yes,1,Yes,1,No,No,0,4.0,4.0,100.0,NOTTITLE1ELIG,0.0
317482001354,BENSON HIGH SCHOOL,41.28582299999999,-95.993879,B,Yes,1,Yes,14,Yes,4,Yes,No,1,100.75,100.75,100.0,SWELIGSWPROG,
317482001369,PARRISH PROGRAM,41.267411,-95.97833099999998,A,No,0,No,0,No,0,No,No,0,3.9,3.9,100.0,NOTTITLE1ELIG,0.0
317482001391,BLACKBURN ALTERNATIVE PROGRAM,41.27293499999999,-95.95070699999998,D,No,0,Yes,3,Yes,2,No,No,0,26.13,26.13,100.0,NOTTITLE1ELIG,0.0
317482001401,J P LORD PROGRAM,41.239251,-95.979301,A,No,0,No,0,No,0,No,No,0,9.5,9.5,100.0,NOTTITLE1ELIG,0.0
317482001416,NORTH HIGH SCHOOL,41.298213000000004,-95.96771399999999,B,Yes,5,Yes,37,Yes,6,Yes,No,1,111.5,111.5,100.0,NOTTITLE1ELIG,0.0
317482001433,SOUTH HIGH SCHOOL,41.21411299999999,-95.946477,B,Yes,3,Yes,57,Yes,6,Yes,No,1,170.0,170.0,100.0,SWELIGSWPROG,
317482002247,GATEWAY TO COLLEGE PROGRAM,41.27293499999999,-95.95070699999998,D,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
317482002255,ACCELERE PROGRAM,41.27293499999999,-95.95070699999998,D,No,0,Yes,4,Yes,3,No,No,0,12.0,12.0,100.0,NOTTITLE1ELIG,0.0
317482002258,ESL TEEN LITERACY PROGRAM,41.267283,-95.96086199999999,B,No,0,Yes,3,No,0,No,No,0,2.0,2.0,100.0,NOTTITLE1ELIG,0.0
317482002259,INDEPENDENT STUDY PROGRAM,41.267283,-95.96086199999999,B,No,0,No,0,No,0,No,No,0,4.0,4.0,100.0,NOTTITLE1ELIG,0.0
317482002314,TRANSITION PROGRAM AT UNMC NEBRASKA MEDICINE,41.256636,-95.97909699999998,A,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
317482002315,TRANSITION PROGRAM SOUTH,41.219205,-95.98663599999999,C,No,0,No,0,No,0,No,No,0,3.1,3.1,100.0,NOTTITLE1ELIG,0.0
317482002360,OPS VIRTUAL HIGH SCHOOL,41.267517999999995,-95.96009900000001,B,No,0,Yes,8,Yes,1,No,No,0,4.0,4.0,100.0,NOTTITLE1ELIG,0.0
317482002391,INTEGRATED LEARNING PROGRAM AT SARATOGA,41.30071099999999,-95.948794,B,No,0,Yes,2,No,0,No,No,0,20.9,20.9,100.0,NOTTITLE1ELIG,0.0
330330800727,Kreiva Academy Public Charter School (H),42.994764999999994,-71.459919,D,No,0,No,0,No,0,No,Yes,1,5.0,3.0,60.0,TGELGBNOPROG,
330459000244,Manchester Central High School,42.992933,-71.454384,C,Yes,2,Yes,5,Yes,2,No,No,0,89.8,82.8,92.20489977728286,NOTTITLE1ELIG,0.0
330459000261,Manchester West High School,42.98607599999999,-71.47468,C,Yes,1,No,0,Yes,1,No,No,0,58.7,55.7,94.8892674616695,SWELIGNOPROG,
340000700578,Lodi MS HS,40.87576299999999,-74.080591,D,No,0,Yes,14,No,0,No,No,0,15.0,15.0,100.0,NOTTITLE1ELIG,0.0
340002200285,Marion P. Thomas Charter School,40.747081999999985,-74.180684,D,No,0,No,0,No,0,No,Yes,1,130.0,100.0,76.92307692307693,SWELIGSWPROG,
340003200302,Hoboken Charter School,40.74522999999999,-74.028151,D,No,0,No,0,No,0,No,Yes,1,28.0,28.0,100.0,TGELGBTGPROG,1.0
340007000529,TEAM Academy Charter School,40.71116799999999,-74.20278199999998,B,Yes,2,Yes,10,Yes,17,No,Yes,1,398.0,276.0,69.34673366834171,SWELIGSWPROG,
340007300531,University Academy Charter High School,40.7123,-74.092,C,No,0,No,0,Yes,6,No,Yes,1,40.0,40.0,100.0,SWELIGSWPROG,
340008000566,Freedom Prep Charter School,39.92893800000001,-75.108472,C,No,0,No,0,Yes,4,No,Yes,1,55.0,55.0,100.0,SWELIGSWPROG,
340008300573,Union County TEAMS Charter School,40.611938,-74.42559,D,No,0,No,0,No,0,No,Yes,1,27.0,15.0,55.55555555555556,TGELGBTGPROG,1.0
340008500739,Camden Virtua,39.92893800000001,-75.108472,C,No,0,No,0,No,0,No,No,0,4.0,4.0,100.0,NOTTITLE1ELIG,0.0
340008900634,ESSEX RCH,40.748,-74.192,D,No,0,No,0,Yes,1,No,No,0,8.0,5.0,62.5,NOTTITLE1ELIG,0.0
340071702925,Foundation Academy Charter School,40.223755,-74.77719,A,Yes,1,No,0,No,0,No,Yes,1,86.0,79.0,91.86046511627907,SWELIGSWPROG,
340074103050,Academy for Urban Leadership Charter School,40.521049,-74.27574999999999,C,Yes,2,Yes,2,Yes,2,No,Yes,1,46.0,46.0,100.0,SWELIGSWPROG,
340075403181,Peoples Preparatory Charter School,40.73477,-74.19514,D,No,0,No,0,Yes,4,No,Yes,1,38.0,12.0,31.57894736842105,TGELGBTGPROG,1.0
340075903196,BelovED Community Charter School,40.7179,-74.0583,D,No,0,No,0,No,0,No,Yes,1,89.0,89.0,100.0,SWELIGSWPROG,
340077603299,Camden Prep Inc.,39.92525599999999,-75.106478,C,No,0,No,0,No,0,No,Yes,1,98.0,45.0,45.91836734693878,SWELIGSWPROG,
340077903353,College Achieve Central Charter School,40.633343,-74.40425999999998,D,No,0,Yes,7,Yes,6,No,Yes,1,83.0,52.0,62.65060240963856,SWELIGSWPROG,
340078503390,Camden's Promise Charter School,39.95758,-75.085848,C,Yes,1,Yes,1,Yes,2,No,Yes,1,240.0,230.0,95.83333333333334,SWELIGSWPROG,
340078803423,LEAD Charter School,40.73862599999999,-74.193661,D,No,0,Yes,2,No,0,No,Yes,1,15.0,11.0,73.33333333333333,TGELGBTGPROG,1.0
340079700675,ESSEX CO JDC,40.747708,-74.185314,D,Yes,1,Yes,1,Yes,1,No,No,0,13.0,13.0,100.0,NOTTITLE1ELIG,0.0
340105001298,Audubon Junior/Senior High School,39.8849,-75.0764,C,Yes,1,No,0,Yes,1,No,No,0,67.0,67.0,100.0,TGELGBTGPROG,1.0
340135001954,Belleville High School,40.8033,-74.162,C,Yes,5,No,0,Yes,4,No,No,0,115.0,115.0,100.0,SWELIGSWPROG,
340150000268,Bergenfield High School,40.92509999999999,-74.00739999999999,C,Yes,5,Yes,6,Yes,14,No,No,0,97.0,97.0,100.0,TGELGBTGPROG,1.0
340183001980,Bloomfield High School,40.799600000000005,-74.1975,B,Yes,5,Yes,9,Yes,8,No,No,0,160.0,160.0,100.0,SWELIGSWPROG,
340192000284,Bogota Jr./Sr. High School,40.87769999999999,-74.023,B,Yes,1,Yes,2,Yes,5,No,No,0,42.0,42.0,100.0,TGELGBNOPROG,
340258002008,James Caldwell High School,40.841975,-74.29556999999998,B,Yes,3,Yes,4,Yes,3,No,No,0,75.0,75.0,100.0,TGELGBTGPROG,1.0
340264001348,East Side High School,39.946760000000005,-75.07742699999999,B,No,0,Yes,1,Yes,20,No,No,0,60.0,58.0,96.66666666666667,SWELIGSWPROG,
340280000300,Henry P. Becton Regional High School,40.832209,-74.093259,D,Yes,2,Yes,2,Yes,6,No,No,0,54.0,49.0,90.74074074074075,TGELGBTGPROG,1.0
340285002026,Cedar Grove High School,40.8515,-74.2238,B,No,0,Yes,4,No,0,No,No,0,41.0,41.0,100.0,NOTTITLE1ELIG,0.0
340315000205,Arthur L. Johnson High School,40.6223,-74.313,C,Yes,4,Yes,6,Yes,6,No,No,0,63.0,63.0,100.0,TGELGBTGPROG,1.0
340327000304,Cliffside Park High School,40.82143899999999,-73.986902,B,Yes,2,Yes,4,Yes,12,No,No,0,95.0,95.0,100.0,TGELGBNOPROG,
340342001474,Collingswood High School,39.9127,-75.0773,B,Yes,5,Yes,8,Yes,7,No,No,0,66.5,66.5,100.0,SWELIGSWPROG,
340357005458,Cranford High School,40.6617,-74.3132,B,Yes,7,Yes,19,Yes,14,No,No,0,98.0,86.0,87.75510204081633,TGELGBNOPROG,
340360000324,Cresskill High School,40.947503999999995,-73.963736,C,Yes,4,Yes,5,Yes,5,No,No,0,55.0,55.0,100.0,TGELGBTGPROG,1.0
340399000340,Dumont High School,40.94349999999999,-73.99809999999998,C,Yes,4,Yes,7,Yes,12,No,No,0,67.0,67.0,100.0,NOTTITLE1ELIG,0.0
340423000494,East Orange Campus High School,40.77539999999999,-74.2076,A,No,0,Yes,12,Yes,5,No,No,0,115.0,111.0,96.52173913043478,SWELIGSWPROG,
340423002040,East Orange STEM Academy High School,40.77669999999999,-74.2031,A,Yes,2,Yes,2,Yes,2,Yes,No,1,42.0,42.0,100.0,SWELIGSWPROG,
340459003039,Admiral William F. Halsey Jr. Health & Public Safety Academy,40.659099999999995,-74.21129999999998,C,Yes,1,Yes,2,No,0,Yes,No,1,72.0,72.0,100.0,SWELIGSWPROG,
340459003043,Alexander Hamilton Preparatory Academy,40.6679,-74.22170000000001,C,Yes,4,Yes,2,Yes,13,Yes,No,1,68.0,67.0,98.52941176470588,SWELIGSWPROG,
340459003045,Thomas A. Edison Career and Technical Academy,40.6505,-74.2121,C,No,0,No,0,Yes,1,Yes,No,1,61.0,60.0,98.36065573770492,SWELIGSWPROG,
340459003071,John E. Dwyer Technology Academy,40.65899999999999,-74.2112,C,Yes,6,Yes,17,Yes,4,Yes,No,1,94.0,92.0,97.87234042553192,SWELIGSWPROG,
340466000368,Memorial Senior High School,40.909649,-74.12971,C,Yes,3,No,0,Yes,3,No,No,0,62.0,59.0,95.16129032258065,NOTTITLE1ELIG,0.0
340474000388,Dwight Morrow High School/Academies@Englewood,40.907529,-73.98282,A,Yes,4,Yes,17,Yes,9,No,No,0,90.0,90.0,100.0,TGELGBTGPROG,1.0
340480000137,Essex County Newark Tech,40.74028599999999,-74.181767,D,Yes,1,Yes,8,Yes,5,No,No,0,59.0,59.0,100.0,SWELIGSWPROG,
340480002074,Essex County Donald M. Payne Sr. School of Technology,40.75158400000001,-74.19449199999998,C,Yes,3,Yes,16,Yes,32,No,No,0,93.0,93.0,100.0,SWELIGSWPROG,
340480002080,Essex County West Caldwell Tech,40.85319400000001,-74.292595,C,Yes,1,Yes,4,Yes,13,No,No,0,31.0,31.0,100.0,SWELIGSWPROG,
340498000410,Fair Lawn High School,40.9324,-74.1246,C,Yes,9,Yes,13,Yes,15,No,No,0,116.0,116.0,100.0,TGELGBTGPROG,1.0
340594002092,Glen Ridge High School,40.7993,-74.2065,B,Yes,5,Yes,15,Yes,9,No,No,0,70.2,70.2,100.0,TGELGBNOPROG,
340627000496,Hackensack High School,40.8854,-74.0516,C,Yes,14,Yes,35,Yes,13,No,No,0,140.0,140.0,100.0,SWELIGSWPROG,
340633001528,Haddon Heights Jr./Sr. High School,39.88419999999999,-75.05019999999999,B,Yes,2,Yes,20,Yes,7,No,No,0,76.0,76.0,100.0,TGELGBTGPROG,1.0
340639001554,Haddonfield Memorial High School,39.901999999999994,-75.02689999999998,B,Yes,5,Yes,8,Yes,8,No,No,0,69.0,69.0,100.0,NOTTITLE1ELIG,0.0
340654003092,Hamilton West-Watson,40.1993,-74.7234,C,Yes,3,Yes,13,Yes,3,No,No,0,101.0,99.0,98.01980198019803,NOTTITLE1ELIG,0.0
340654005933,Hamilton North - Nottingham,40.2296,-74.7095,C,Yes,3,Yes,14,Yes,3,No,No,0,91.25,88.25,96.7123287671233,NOTTITLE1ELIG,0.0
340687002738,Harrison High School,40.75028999999999,-74.147841,D,Yes,2,Yes,9,Yes,2,No,No,0,55.0,55.0,100.0,SWELIGSWPROG,
340699004806,Hawthorne High School,40.95351099999999,-74.15972299999999,B,Yes,6,Yes,4,Yes,13,No,No,0,55.7,55.7,100.0,NOTTITLE1ELIG,0.0
340729005540,Hillside High School,40.691399999999994,-74.2359,C,Yes,2,Yes,2,Yes,3,No,No,0,84.0,84.0,100.0,SWELIGSWPROG,
340757003198,Academy of Technology Design,40.721500000000006,-74.05859999999998,D,Yes,1,Yes,10,Yes,3,No,No,0,6.0,6.0,100.0,SWELIGSWPROG,
340757005906,County Prep High School,40.72160000000001,-74.0595,D,Yes,4,Yes,10,Yes,18,No,No,0,96.0,96.0,100.0,SWELIGSWPROG,
340768002104,Irvington High School,40.7294,-74.2344,C,Yes,2,Yes,18,Yes,8,No,No,0,117.0,117.0,100.0,SWELIGSWPROG,
340783000391,Liberty High School,40.73239999999999,-74.0734,D,Yes,1,Yes,2,No,0,No,No,0,22.0,22.0,100.0,SWELIGSWPROG,
340783002772,Henry Snyder High School,40.710300000000004,-74.08449999999999,C,Yes,1,Yes,1,Yes,3,No,No,0,68.0,68.0,100.0,SWELIGSWPROG,
340783002774,James J Ferris High School,40.721500000000006,-74.05339999999998,D,Yes,1,Yes,1,Yes,19,No,No,0,129.0,129.0,100.0,SWELIGSWPROG,
340783002776,Lincoln High School,40.7174,-74.07009999999998,D,No,0,No,0,Yes,9,No,No,0,52.0,52.0,100.0,SWELIGSWPROG,
340783002778,Dr Ronald McNair High School,40.7267,-74.0475,D,Yes,4,Yes,4,Yes,9,Yes,No,1,49.0,49.0,100.0,SWELIGSWPROG,
340783003121,Infinity Institute,40.696225,-74.094102,C,No,0,No,0,Yes,3,Yes,No,1,25.0,25.0,100.0,SWELIGSWPROG,
340783003378,Innovation High School,40.710318,-74.08446799999999,C,Yes,1,Yes,3,Yes,8,Yes,No,1,28.0,28.0,100.0,SWELIGSWPROG,
340783005980,Regional Day School,40.71569999999999,-74.0621,D,No,0,No,0,No,0,No,No,0,10.0,10.0,100.0,NOTTITLE1ELIG,0.0
340789002866,Kearny High School,40.761900000000004,-74.14719999999998,C,Yes,2,Yes,2,Yes,6,No,No,0,162.0,155.0,95.67901234567901,TGELGBNOPROG,
340852000534,Leonia High School,40.8711,-73.9882,D,Yes,3,Yes,5,Yes,4,No,No,0,70.0,60.0,85.71428571428571,TGELGBTGPROG,1.0
340861005556,Linden High School,40.6362,-74.2661,B,Yes,3,Yes,13,Yes,3,No,No,0,145.0,145.0,100.0,NOTTITLE1ELIG,0.0
340882002126,Livingston High School,40.7842,-74.3205,B,Yes,16,Yes,18,Yes,19,No,No,0,183.0,160.0,87.43169398907104,TGELGBTGPROG,1.0
340885000550,Lodi High School,40.88719999999999,-74.0872,D,Yes,1,Yes,4,Yes,1,No,No,0,70.0,70.0,100.0,TGELGBTGPROG,1.0
340921000568,Lyndhurst High School,40.80969999999999,-74.1267,C,Yes,1,Yes,7,Yes,8,No,No,0,62.5,62.5,100.0,NOTTITLE1ELIG,0.0
341008003424,Perth Amboy Magnet School,40.51377,-74.26277000000002,C,No,0,Yes,2,No,0,No,No,0,21.5,21.5,100.0,SWELIGSWPROG,
341056002166,Montclair High School,40.823,-74.21319999999999,A,Yes,9,Yes,9,Yes,12,No,No,0,195.0,195.0,100.0,NOTTITLE1ELIG,0.0
341128000624,New Milford High School,40.94204,-74.022008,C,Yes,2,Yes,5,Yes,12,No,No,0,55.55,49.75,89.55895589558956,TGELGBTGPROG,1.0
341131005592,New Providence High School,40.700599999999994,-74.409,C,Yes,4,Yes,4,Yes,13,No,No,0,52.0,52.0,100.0,NOTTITLE1ELIG,0.0
341134000139,Technology High School,40.75749999999999,-74.1691,C,Yes,5,Yes,4,Yes,16,Yes,No,1,49.02,43.97,89.69808241534068,SWELIGSWPROG,
341134000791,American History High School,40.730439999999994,-74.18588,D,No,0,Yes,6,Yes,10,Yes,No,1,40.2,32.2,80.09950248756219,SWELIGSWPROG,
341134002192,Central High School,40.730019999999996,-74.19272,D,Yes,1,Yes,6,Yes,5,No,No,0,73.11,64.12,87.70346053891397,SWELIGSWPROG,
341134002194,East Side High School,40.724000000000004,-74.1588,D,Yes,3,Yes,7,Yes,25,No,No,0,147.71,133.71,90.52196872249678,SWELIGSWPROG,
341134002196,Newark Vocational High School,40.732803,-74.190291,D,No,0,No,0,Yes,10,No,No,0,36.5,27.5,75.34246575342466,SWELIGSWPROG,
341134002198,Malcolm X Shabazz High School,40.7182,-74.19179999999999,C,Yes,1,Yes,3,Yes,5,No,No,0,34.9,29.9,85.67335243553008,SWELIGSWPROG,
341134002200,Science Park High School,40.739999999999995,-74.1853,D,Yes,11,Yes,6,Yes,19,Yes,No,1,62.5,53.5,85.6,SWELIGSWPROG,
341134002202,University High School,40.721199999999996,-74.21079999999999,B,Yes,1,Yes,5,Yes,4,Yes,No,1,41.47,30.01,72.36556546901375,SWELIGSWPROG,
341134002206,Weequahic High School,40.70919999999999,-74.2203,B,Yes,1,No,0,Yes,7,No,No,0,35.69,32.69,91.59428411319698,SWELIGSWPROG,
341134002208,West Side High School,40.742154,-74.20331699999998,C,Yes,1,Yes,3,Yes,11,No,No,0,42.97,39.97,93.01838491971142,SWELIGSWPROG,
341134002296,John F. Kennedy School,40.74219999999999,-74.20019999999998,C,No,0,No,0,No,0,No,No,0,23.4,23.4,100.0,SWELIGSWPROG,
341134003158,Bard Early College High School,40.73477,-74.19514,D,Yes,2,No,0,Yes,8,Yes,No,1,30.25,24.91,82.34710743801654,SWELIGSWPROG,
341134003227,Eagle Academy for Young Men of Newark,40.70932,-74.220091,B,No,0,Yes,1,Yes,3,No,No,0,19.28,15.28,79.25311203319502,SWELIGSWPROG,
341134003505,Newark School of Global Studies,40.75186800000001,-74.172287,D,No,0,No,0,No,0,No,No,0,9.0,5.0,55.55555555555556,SWELIGSWPROG,
341134005985,NJ Regional Day School - Newark,40.71209999999999,-74.21949999999998,B,No,0,No,0,No,0,No,No,0,18.65,14.4,77.2117962466488,TGELGBTGPROG,1.0
341146002882,North Bergen High School,40.80149999999999,-74.0142,C,Yes,2,Yes,4,Yes,3,No,No,0,168.2,168.2,100.0,TGELGBNOPROG,
341164005258,North Plainfield High School,40.623374999999996,-74.440878,C,Yes,1,Yes,12,Yes,6,No,No,0,100.0,83.0,83.0,NOTTITLE1ELIG,0.0
341176000650,Northern Valley Regional High School at Demarest,40.9631,-73.97279999999999,C,Yes,8,Yes,8,Yes,15,No,No,0,87.0,87.0,100.0,NOTTITLE1ELIG,0.0
341188002378,Nutley High School,40.81700000000001,-74.1597,C,Yes,7,Yes,4,Yes,4,No,No,0,80.67,79.77,98.88434362216437,TGELGBTGPROG,1.0
341227002396,Orange High School,40.7656,-74.2394,C,Yes,1,Yes,16,Yes,6,No,No,0,87.0,70.0,80.45977011494253,SWELIGSWPROG,
341227002410,Orange Preparatory Academy School of Inquiry and Innovation,40.76639999999999,-74.2385,C,No,0,No,0,No,0,No,No,0,60.0,53.0,88.33333333333333,SWELIGSWPROG,
341227003506,STEM Innovation Academy of the Oranges,40.75423,-74.251331,B,Yes,8,Yes,5,Yes,5,No,No,0,18.0,12.0,66.66666666666666,SWELIGSWPROG,
341236000682,Palisades Park Jr-Sr High School,40.83839999999999,-73.9935,D,Yes,2,No,0,Yes,1,No,No,0,70.0,70.0,100.0,SWELIGSWPROG,
341245000710,Park Ridge High School,41.033918,-74.04238199999999,C,Yes,3,Yes,2,Yes,4,No,No,0,53.2,53.2,100.0,NOTTITLE1ELIG,0.0
341254003433,Passaic Academy for Science and Engineering,40.856908000000004,-74.132,C,Yes,5,Yes,15,Yes,18,No,No,0,64.0,64.0,100.0,SWELIGSWPROG,
341254003453,Passaic Preparatory Academy,40.85685899999999,-74.132027,C,Yes,2,No,0,Yes,7,No,No,0,60.0,60.0,100.0,SWELIGSWPROG,
341254004836,Passaic High School No. 12,40.856199999999994,-74.1271,C,Yes,4,Yes,16,Yes,41,No,No,0,194.0,194.0,100.0,SWELIGSWPROG,
341257004858,Passaic Valley Regional High School,40.878713,-74.216037,B,Yes,5,Yes,3,Yes,17,No,No,0,83.6,83.6,100.0,TGELGBTGPROG,1.0
341260004856,Passaic County-Manchester Regional High School,40.94200000000001,-74.17929999999998,C,No,0,Yes,1,Yes,13,No,No,0,64.5,64.5,100.0,SWELIGSWPROG,
341269002929,Students Transitioning and Achieving Real Success,40.91945299999999,-74.132874,B,No,0,No,0,No,0,No,No,0,16.0,16.0,100.0,SWELIGSWPROG,
341269003107,Paterson STEAM High School,40.91945299999999,-74.132874,B,No,0,No,0,No,0,No,No,0,24.0,24.0,100.0,SWELIGSWPROG,
341269003171,John F. Kennedy High School,40.914751,-74.18762199999999,C,Yes,1,Yes,2,No,0,No,No,0,57.0,57.0,100.0,SWELIGSWPROG,
341269005998,Rosa L. Parks School of Fine and Performing Arts,40.920493,-74.146786,C,Yes,1,Yes,2,Yes,1,No,No,0,29.0,29.0,100.0,SWELIGSWPROG,
341293003530,Perth Amboy High School,40.523956,-74.270271,D,Yes,2,Yes,3,Yes,21,No,No,0,206.0,206.0,100.0,SWELIGSWPROG,
341314003041,Plainfield Academy  For The Arts & Advanced Studies,40.598089,-74.454654,C,No,0,No,0,Yes,3,No,No,0,41.0,37.0,90.2439024390244,SWELIGSWPROG,
341314005604,Plainfield High School,40.6113,-74.413,C,Yes,1,Yes,17,Yes,3,No,No,0,133.0,120.0,90.22556390977444,SWELIGSWPROG,
341320000192,Pleasantville High School,39.4061,-74.5273,C,Yes,1,No,0,Yes,3,No,No,0,74.0,74.0,100.0,SWELIGSWPROG,
341353005634,Rahway High School,40.61059999999999,-74.2937,B,Yes,3,Yes,4,Yes,3,No,No,0,101.0,101.0,100.0,TGELGBTGPROG,1.0
